0,0,0,52
1,0,0,65
2,0,2,15
3,0,2,11
4,1,0,23
5,1,0,27
6,2,0,55
7,2,0,63
8,2,1,17
9,5,0,23
10,5,1,28
11,5,1,14
12,6,0,60
13,6,1,1
14,8,1,64
15,9,0,39
16,9,0,50
17,10,0,23
18,10,0,47
19,10,2,5
20,11,1,17
21,12,1,46
22,12,1,0
23,13,0,38
24,13,0,56
25,13,1,46
26,13,1,7
27,14,1,58
28,14,1,47
29,15,0,34
30,15,0,51
31,15,1,32
32,15,1,59
33,16,1,52
34,16,2,64
35,17,0,42
36,17,0,58
37,17,2,36
38,17,2,35
39,18,0,55
40,18,1,23
41,19,1,18
42,20,1,19
43,21,0,27
44,21,0,46
45,21,1,11
46,21,2,34
47,22,0,39
48,24,0,2
49,24,0,47
50,25,0,47
51,25,0,24
52,26,0,45
53,26,0,11
54,27,0,56
55,27,1,38
56,27,1,61
57,28,0,28
58,29,0,40
59,30,2,46
60,30,2,21
61,31,0,11
62,31,0,62
63,31,1,60
64,32,0,28
65,32,0,44
66,32,2,17
67,33,1,64
68,34,0,40
69,36,1,50
70,36,2,30
71,37,0,64
72,39,0,21
73,39,0,35
74,40,0,20
75,40,1,53
76,40,1,51
77,41,0,40
78,41,0,24
79,42,0,21
80,43,0,16
81,43,0,53
82,43,1,4
83,43,1,38
84,43,2,0
85,45,1,17
86,45,1,44
87,46,0,52
88,47,1,56
89,48,0,66
90,49,0,63
91,49,0,14
92,50,0,1
93,51,0,54
94,51,2,23
95,52,0,45
96,52,0,9
97,53,0,58
98,54,0,54
99,54,0,61
100,55,0,37
101,56,0,4
102,57,0,55
103,57,0,41
104,58,0,41
105,58,0,39
106,58,1,47
107,59,1,28
108,59,1,54
109,60,0,64
110,60,1,47
111,61,0,0
112,61,0,13
113,62,0,9
114,62,1,48
115,62,1,65
116,63,0,62
117,63,0,28
118,63,1,37
119,63,2,42
120,64,0,6
121,64,0,46
122,65,0,17
123,65,0,50
124,65,1,45
125,66,1,43
126,66,1,41
127,66,2,49
128,67,0,17
129,68,0,66
130,69,0,53
131,69,0,7
132,70,0,32
133,70,0,43
134,72,0,15
135,73,1,23
136,73,1,14
137,74,0,58
138,74,0,22
139,75,2,59
140,75,2,22
141,76,0,38
142,76,0,8
143,76,1,66
144,76,1,60
145,77,1,64
146,77,1,8
147,78,0,40
148,78,1,20
149,79,0,50
150,79,0,41
151,79,1,65
152,80,0,45
153,81,0,20
154,82,0,28
155,82,0,52
156,82,1,24
157,82,2,42
