0,45,1,0
1,8,2,1
2,28,2,1
3,26,4,0
4,26,4,0
5,61,4,1
6,62,5,0
7,25,5,0
8,7,6,0
9,35,7,1
10,25,7,1
11,64,8,1
12,54,9,0
13,58,10,0
14,3,10,0
15,52,11,0
16,39,12,0
17,59,13,0
18,45,13,0
19,4,14,1
20,6,14,2
21,31,15,0
22,58,17,0
23,33,18,0
24,4,18,0
25,45,18,1
26,36,18,1
27,6,18,2
28,43,18,2
29,24,19,0
30,7,19,0
31,35,20,0
32,6,21,0
33,12,21,0
34,25,23,0
35,6,23,0
36,54,23,2
37,14,23,2
38,57,24,0
39,7,25,0
40,7,25,0
41,23,26,0
42,23,26,0
43,23,28,0
44,35,28,2
45,2,28,2
46,4,29,0
47,12,30,0
48,51,30,0
49,9,31,1
50,7,31,1
51,7,31,2
52,7,31,2
53,6,32,1
54,13,33,0
55,14,33,0
56,60,34,0
57,7,34,0
58,7,34,1
59,36,35,0
60,51,35,0
61,34,35,1
62,64,35,2
63,58,36,0
64,25,36,0
65,11,39,0
66,14,40,0
67,13,40,0
68,63,40,1
69,41,40,2
70,25,41,0
71,14,42,0
72,32,42,1
73,9,42,1
74,62,42,2
75,63,42,2
76,63,43,1
77,2,44,1
78,36,44,1
79,45,44,2
80,45,44,2
81,51,45,1
82,23,45,1
83,14,45,2
84,23,49,1
85,64,50,0
86,64,50,0
87,6,50,1
88,45,51,0
89,54,51,0
90,2,52,0
91,14,52,0
92,58,54,0
93,58,54,0
94,5,54,1
95,63,56,0
96,59,56,0
97,55,56,1
98,15,56,1
99,15,57,0
100,0,57,0
101,3,57,1
102,7,58,0
103,65,59,0
104,41,62,0
105,51,62,0
106,36,62,1
107,2,62,1
108,5,63,0
109,36,63,0
110,6,63,1
111,14,65,0
112,65,67,1
113,41,68,1
114,15,68,1
115,63,69,0
116,2,70,0
117,14,70,0
118,56,70,1
119,57,70,1
120,12,70,2
121,12,70,2
122,20,71,0
123,20,73,0
124,56,73,0
125,24,73,2
126,7,73,2
127,15,74,1
128,15,74,1
129,66,75,0
130,59,76,0
131,45,76,0
132,6,77,0
133,6,77,1
134,6,78,0
135,51,78,0
136,5,78,2
137,25,79,0
138,7,80,0
139,15,80,0
140,55,80,1
141,20,80,1
142,6,81,1
143,15,82,1
144,35,83,0
145,57,83,0
146,13,83,1
147,63,84,0
148,66,84,0
149,65,84,1
150,7,86,0
151,17,86,1
152,10,86,2
153,14,87,0
154,6,87,1
155,38,87,1
156,6,87,2
157,28,87,2
158,51,88,0
159,31,89,0
160,36,89,0
161,6,89,1
162,63,89,1
163,15,89,2
164,15,89,2
165,39,90,0
166,45,90,0
167,59,90,1
168,0,91,0
169,21,92,0
170,6,93,0
171,41,93,0
172,51,95,0
173,39,98,0
174,5,98,1
175,59,99,0
176,8,99,0
177,5,99,1
178,53,99,1
179,45,100,0
180,23,101,0
181,23,101,0
182,13,101,1
183,14,103,1
