0,0,1,3
1,1,0,44
2,1,0,34
3,1,1,62
4,1,1,30
5,1,2,31
6,1,2,19
7,2,1,5
8,2,2,15
9,3,0,1
10,3,1,51
11,3,1,31
12,4,1,33
13,4,1,26
14,4,2,38
15,4,2,64
16,5,0,27
17,5,1,60
18,5,1,66
19,6,0,61
20,6,1,52
21,7,0,52
22,7,1,6
23,7,1,11
24,8,0,52
25,8,0,3
26,8,2,43
27,9,1,64
28,10,1,40
29,11,0,9
30,11,0,66
31,13,0,20
32,13,1,4
33,13,1,64
34,14,0,19
35,14,1,59
36,14,1,50
37,14,2,58
38,14,2,62
39,16,0,21
40,16,1,65
41,16,1,60
42,16,2,32
43,16,2,34
44,17,0,14
45,17,1,44
46,18,0,0
47,18,0,6
48,18,1,5
49,18,1,64
50,19,1,23
51,19,1,15
52,20,0,45
53,20,0,50
54,20,1,37
55,20,2,55
56,20,2,2
57,21,0,12
58,21,0,51
59,22,0,49
60,22,0,22
61,22,1,18
62,23,0,9
63,23,0,49
64,23,1,44
65,23,1,41
66,24,0,62
67,27,1,21
68,27,1,37
69,28,0,25
70,29,0,19
71,29,0,22
72,29,2,26
73,29,2,38
74,30,0,59
75,30,0,29
76,31,0,60
77,31,0,36
78,31,1,47
79,31,1,44
80,31,2,36
81,32,0,12
82,32,0,22
83,32,1,57
84,32,1,9
85,34,0,20
86,34,1,44
87,34,1,24
88,35,0,12
89,35,0,14
90,35,1,15
91,35,1,58
92,35,2,63
93,35,2,34
94,36,0,58
95,36,0,19
96,36,1,57
97,36,1,4
98,37,0,14
99,37,0,24
100,37,2,66
101,37,2,57
102,38,0,47
103,38,0,20
104,38,1,50
105,38,2,34
106,39,0,4
107,40,0,10
108,40,0,58
109,41,0,0
110,41,1,13
111,42,0,26
112,42,0,45
113,42,1,7
114,43,0,28
115,44,0,0
116,44,1,0
117,45,0,44
118,45,0,12
119,45,1,53
120,45,1,5
121,46,0,7
122,46,0,11
123,47,0,32
124,47,1,14
125,47,1,56
126,48,0,27
127,48,0,51
128,50,0,43
129,50,0,52
130,50,1,62
131,51,0,37
132,51,0,10
133,51,2,31
134,52,0,13
135,55,0,47
136,55,0,62
137,56,1,48
138,56,1,30
139,57,0,7
140,57,1,56
141,57,1,4
142,57,2,58
143,57,2,54
144,58,0,9
145,58,1,37
146,58,1,29
147,59,0,46
148,59,0,27
149,60,0,3
150,60,0,34
151,60,1,35
152,60,1,59
153,60,2,64
154,60,2,47
155,61,1,4
156,61,2,20
157,61,2,11
158,62,1,54
159,62,1,12
160,64,2,0
161,64,2,45
162,65,0,62
163,66,0,36
164,66,1,52
165,66,1,46
166,67,1,49
167,67,1,44
168,68,0,47
169,68,1,37
170,68,1,60
171,70,0,7
172,70,1,48
173,70,1,28
174,72,0,19
175,73,0,42
176,73,0,65
177,73,1,47
178,73,1,55
179,74,0,51
180,74,1,60
181,74,1,8
182,77,0,38
183,77,1,29
184,77,2,13
185,78,0,39
186,79,0,17
187,80,0,5
188,80,1,18
189,80,1,50
190,81,0,43
191,81,0,44
192,82,1,21
193,83,0,61
194,83,0,66
195,83,1,57
196,84,0,64
197,84,0,41
198,84,1,8
199,84,1,24
200,85,0,10
201,85,0,39
202,86,0,28
203,87,0,53
204,87,0,7
205,88,0,3
206,88,0,63
207,89,0,45
208,89,1,12
209,89,2,21
210,90,0,51
211,90,0,58
212,90,1,11
213,90,1,11
214,91,0,3
215,91,1,0
216,91,1,39
217,93,0,60
218,93,1,16
219,93,1,50
220,94,0,24
221,95,0,38
222,95,0,59
223,95,1,38
224,97,0,27
225,97,0,7
226,97,1,51
227,97,2,62
228,98,0,54
229,99,0,60
230,99,1,58
231,99,1,31
232,100,0,56
233,101,1,50
234,102,0,5
235,102,0,60
236,102,1,12
237,102,1,38
238,102,2,15
239,103,0,9
240,103,1,58
241,103,1,21
242,104,0,13
243,104,0,30
244,104,1,39
245,106,0,39
246,106,0,18
247,106,1,18
248,106,1,35
249,107,0,29
250,108,0,16
251,108,1,50
252,108,1,39
253,108,2,34
254,108,2,19
255,109,0,14
256,109,2,34
257,109,2,0
258,110,0,14
259,111,0,23
260,113,0,54
261,113,0,18
262,113,1,17
263,113,1,64
264,114,1,52
265,114,1,37
266,115,0,63
267,115,1,54
268,115,1,25
269,115,2,10
270,116,0,10
271,116,0,54
272,117,1,24
273,118,1,65
274,118,1,37
275,118,2,19
276,118,2,6
277,119,1,58
278,120,0,42
279,120,1,65
280,120,1,41
281,121,1,9
282,121,1,48
283,121,2,30
284,122,0,23
285,123,0,52
286,124,0,61
287,124,1,8
288,124,1,63
289,126,0,31
290,126,1,53
291,126,1,49
292,126,2,19
293,127,1,47
294,127,1,23
295,128,0,10
296,129,0,29
297,129,2,59
298,130,0,8
299,130,0,10
300,130,1,62
301,130,1,46
302,131,0,43
303,131,0,61
304,131,1,58
305,131,1,62
306,132,0,21
307,132,0,19
308,132,1,15
309,132,1,18
310,132,2,10
311,134,0,31
312,134,0,50
313,137,0,52
314,137,0,31
315,137,1,23
316,138,0,50
317,138,1,38
318,138,1,8
319,139,0,54
320,140,0,34
321,140,0,49
322,140,1,12
323,141,0,27
324,143,0,3
325,143,0,33
326,143,1,16
327,143,1,26
328,144,0,56
329,145,0,8
330,145,0,37
331,146,0,66
332,146,1,34
333,147,0,17
334,147,1,63
335,147,1,33
336,148,0,51
337,150,0,35
338,150,0,56
339,151,0,23
340,151,2,30
341,152,0,20
342,152,2,16
343,153,0,28
344,153,0,60
345,153,1,11
346,153,2,65
347,154,1,63
348,155,0,1
349,156,0,4
350,156,1,18
351,156,2,4
352,156,2,33
353,157,1,64
354,157,1,29
355,158,2,12
356,159,0,31
357,161,0,37
358,161,1,26
359,162,0,9
360,162,0,8
361,162,1,25
362,162,1,63
363,162,2,5
364,163,0,7
365,163,0,42
366,163,1,46
367,164,0,50
368,164,0,26
369,164,1,36
370,164,1,16
371,165,0,51
372,166,0,50
373,166,0,60
374,166,1,38
375,166,1,44
376,167,0,30
377,167,0,12
378,167,2,46
379,168,0,15
380,170,0,57
381,170,2,59
382,171,0,1
383,172,0,9
384,172,0,30
385,172,1,0
386,173,0,53
387,173,0,48
388,173,1,31
389,173,2,41
390,173,2,56
391,175,2,49
392,175,2,27
393,177,0,8
394,177,1,44
395,177,1,17
396,178,0,65
397,178,0,13
398,178,1,33
399,178,2,30
400,178,2,53
401,179,0,54
402,179,0,62
403,180,0,9
404,180,0,5
405,180,2,5
406,181,0,64
407,181,0,47
408,181,1,66
409,181,1,54
410,182,1,7
411,182,2,53
412,182,2,5
413,184,0,23
414,184,1,48
415,185,0,61
416,185,0,38
417,185,1,58
418,186,0,35
419,186,0,62
420,187,0,60
421,187,1,62
422,187,2,25
423,189,0,4
424,189,0,42
425,190,0,27
426,190,0,17
427,190,1,49
428,190,1,4
429,191,0,5
430,192,0,36
431,192,0,7
432,192,1,55
433,192,1,25
434,192,2,52
435,192,2,6
436,193,1,27
437,194,0,47
438,194,1,6
439,194,2,3
440,195,0,1
441,195,1,24
442,195,1,22
443,196,0,11
444,196,0,5
445,197,0,43
446,197,1,63
447,199,0,42
448,200,0,43
449,200,0,4
450,201,1,7
451,201,1,62
452,202,0,38
453,203,0,23
454,203,0,62
455,203,2,0
456,204,1,33
457,204,1,31
458,205,0,33
459,205,1,31
460,205,1,37
461,208,0,20
462,208,0,66
463,210,0,33
464,210,0,20
465,210,1,7
466,211,0,29
467,211,1,45
468,211,1,27
469,212,1,51
470,212,1,17
471,212,2,58
472,213,0,11
473,214,0,10
474,215,0,14
475,215,0,20
476,215,1,58
477,216,0,29
478,216,0,66
479,216,1,47
480,217,0,9
481,217,1,40
482,217,1,59
483,218,1,25
484,219,0,7
485,219,0,3
486,220,0,66
487,221,0,66
488,221,0,22
489,221,1,5
490,221,1,51
491,222,1,57
492,223,0,36
493,223,1,53
494,223,1,31
495,224,1,20
496,225,2,9
497,225,2,47
498,226,0,23
499,226,1,28
500,226,1,9
501,226,2,58
502,226,2,25
503,227,0,38
504,227,0,45
505,227,1,62
506,228,0,1
507,230,0,11
508,230,0,51
509,230,1,52
510,230,2,27
511,230,2,52
512,231,0,42
513,231,1,11
514,232,1,61
515,233,1,60
516,233,1,13
517,233,2,29
518,234,0,46
519,235,1,10
520,236,0,13
521,236,0,43
522,236,1,25
523,236,1,11
524,236,2,7
525,236,2,63
526,238,1,27
527,238,1,1
528,240,0,25
529,241,0,11
530,241,0,33
531,241,1,22
532,241,2,61
533,241,2,2
534,242,0,49
535,242,0,0
536,242,1,10
537,243,0,30
538,245,0,14
539,245,1,38
540,246,0,24
541,246,1,39
542,246,1,55
543,247,0,56
544,247,0,29
545,247,1,57
546,247,1,64
547,247,2,24
548,247,2,35
549,248,0,38
550,248,1,3
551,248,2,32
552,249,0,25
553,249,0,22
554,250,0,57
555,250,0,48
556,250,1,58
557,250,1,36
558,251,0,55
559,251,0,37
560,251,2,13
561,252,0,64
562,252,1,20
563,253,1,4
564,254,2,56
565,254,2,49
566,255,0,44
567,255,0,33
568,256,0,0
569,256,0,57
570,258,1,25
571,259,0,23
572,259,0,54
573,260,0,44
574,261,0,56
575,262,0,12
576,263,0,50
577,263,0,58
578,264,1,26
579,264,2,65
580,265,1,42
581,265,2,53
582,266,0,29
583,267,0,18
584,267,2,53
585,267,2,51
586,270,0,48
587,270,0,47
588,270,2,37
589,270,2,37
590,272,0,40
591,272,0,17
592,272,2,28
593,272,2,15
594,273,0,50
595,273,0,27
596,274,0,36
597,274,0,19
598,275,0,20
599,275,0,42
600,275,1,26
601,275,1,24
602,275,2,3
603,276,0,10
604,276,0,42
605,276,1,9
606,276,1,17
607,276,2,27
608,277,0,47
609,278,0,0
610,279,0,8
611,279,1,40
612,280,1,30
613,280,2,55
614,281,0,39
615,281,1,47
616,281,1,53
617,281,2,4
618,281,2,27
619,282,0,14
620,283,0,31
621,283,1,16
622,283,1,61
623,284,0,28
624,284,1,40
625,286,0,54
626,286,0,42
627,286,1,6
628,286,1,36
629,286,2,31
630,286,2,36
631,287,0,33
632,287,0,36
633,287,1,26
634,288,0,34
635,288,0,49
636,288,1,37
637,288,1,38
638,289,0,34
639,289,1,40
640,290,0,34
641,291,0,4
642,291,0,31
643,292,1,53
644,293,0,55
645,293,0,16
646,293,1,60
647,293,2,5
648,294,1,24
649,295,0,58
650,295,0,1
651,296,0,51
652,296,0,52
653,296,1,35
654,296,2,39
655,297,0,26
656,297,0,29
657,298,0,27
658,298,1,53
659,298,1,60
660,299,0,7
661,299,1,56
662,299,1,8
663,300,0,25
664,300,1,57
665,300,1,9
666,301,0,20
667,301,0,52
668,301,1,39
669,302,0,53
670,302,1,21
671,302,1,64
672,302,2,11
673,304,0,32
674,304,1,30
675,304,1,37
676,305,0,65
677,305,0,51
678,305,1,8
679,306,0,29
680,307,0,39
681,307,0,62
682,307,1,19
683,307,1,27
684,307,2,16
685,308,1,22
686,308,1,41
687,309,1,65
688,309,1,29
689,310,0,1
690,310,1,39
691,310,2,4
692,311,0,30
693,311,0,25
694,312,1,27
695,312,2,63
696,313,1,25
697,314,2,36
698,314,2,64
699,315,0,43
700,315,1,7
701,316,0,37
702,316,0,24
703,317,1,66
704,317,1,43
705,318,0,65
706,318,2,0
707,319,1,33
708,320,1,40
709,321,0,0
710,322,0,18
711,322,0,47
712,323,0,61
713,323,0,9
714,324,0,29
715,324,0,33
716,325,0,25
717,325,1,14
718,325,1,2
719,325,2,47
720,326,0,45
721,327,0,12
722,327,0,28
723,328,1,6
724,328,1,28
725,329,0,57
726,329,0,3
727,330,0,62
728,331,2,20
729,331,2,13
730,332,0,23
731,332,0,30
732,333,0,44
733,333,1,25
734,333,1,47
735,334,0,42
736,334,0,22
737,335,0,42
738,335,0,31
739,335,1,60
740,335,2,0
741,335,2,57
742,336,0,61
743,336,1,57
744,337,0,2
745,337,0,44
746,337,1,58
747,338,0,58
748,338,2,43
749,339,0,66
750,339,0,44
751,340,0,49
752,340,0,19
753,340,2,34
754,340,2,0
755,341,0,49
756,341,0,43
757,342,0,61
758,342,0,19
759,343,0,39
760,343,0,6
761,344,0,58
762,344,0,52
763,346,0,66
764,346,0,66
765,346,1,42
766,346,1,9
767,347,0,33
768,347,1,39
769,349,1,64
770,349,1,23
771,350,0,38
772,350,0,17
773,350,2,58
774,351,0,51
775,351,0,34
776,351,2,54
777,351,2,37
778,352,0,21
779,352,0,44
780,353,0,61
781,353,0,3
782,353,1,13
783,354,1,32
784,354,1,66
785,354,2,39
786,356,0,17
787,356,0,34
788,356,2,65
789,356,2,4
790,357,0,29
791,357,0,23
792,357,1,54
793,357,1,3
794,357,2,56
795,357,2,20
796,359,1,51
797,359,2,3
